Logging to ./baseline_seed_data/bipedalwalker/
---------------------------------
| rollout/           |          |
|    ep_len_mean          | 1.16e+03    |
|    ep_rew_mean          | -50.4       |
| time/                   |             |
|    fps                  | 467         |
|    iterations           | 46          |
|    time_elapsed         | 201         |
|    total_timesteps      | 94208       |
| train/                  |             |
|    approx_kl            | 0.012232201 |
|    clip_fraction        | 0.17        |
|    clip_range           | 0.2         |
|    entropy_loss         | -4.03       |
|    explained_variance   | 0.825       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.154       |
|    n_updates            | 450         |
|    policy_gradient_loss | -0.0126     |
|    std                  | 0.659       |
|    value_loss           | 0.321       |
-----------------------------------------
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 1.17e+03     |
|    ep_rew_mean          | -48.6        |
| time/                   |              |
|    fps                  | 465          |
|    iterations           | 47           |
|    time_elapsed         | 206          |
|    total_timesteps      | 96256        |
| train/                  |              |
|    approx_kl            | 0.0112730805 |
|    clip_fraction        | 0.149        |
|    clip_range           | 0.2          |
|    entropy_loss         | -4           |
|    explained_variance   | 0.888        |
|    learning_rate        | 0.0003       |
|    loss                 | 0.0785       |
|    n_updates            | 460          |
|    policy_gradient_loss | -0.00803     |
|    std                  | 0.657        |
|    value_loss           | 0.261        |
------------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.18e+03    |
|    ep_rew_mean          | -45.3       |
| time/                   |             |
|    fps                  | 467         |
|    iterations           | 48          |
|    time_elapsed         | 210         |
|    total_timesteps      | 98304       |
| train/                  |             |
|    approx_kl            | 0.012397972 |
|    clip_fraction        | 0.144       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.96       |
|    explained_variance   | 0.9         |
|    learning_rate        | 0.0003      |
|    loss                 | 0.143       |
|    n_updates            | 470         |
|    policy_gradient_loss | -0.0135     |
|    std                  | 0.646       |
|    value_loss           | 0.272       |
-----------------------------------------
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 1.19e+03    |
|    ep_rew_mean          | -43.3       |
| time/                   |             |
|    fps                  | 468         |
|    iterations           | 49          |
|    time_elapsed         | 214         |
|    total_timesteps      | 100352      |
| train/                  |             |
|    approx_kl            | 0.012585159 |
|    clip_fraction        | 0.151       |
|    clip_range           | 0.2         |
|    entropy_loss         | -3.91       |
|    explained_variance   | 0.906       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.121       |
|    n_updates            | 480         |
|    policy_gradient_loss | -0.0118     |
|    std                  | 0.641       |
|    value_loss           | 0.336       |
-----------------------------------------
----------------------------------------
| rollout/                |            |
|    ep_len_mean          | 1.17e+03   |
|    ep_rew_mean          | -42.4      |
| time/                   |            |
|    fps                  | 469        |
|    iterations           | 50         |
|    time_elapsed         | 218        |
